    0.596508     0.925067    -0.103178     -1.12151     0.222561      2.58374     0.676275 -0.000245346  0.000402922  0.000202148   0.00056334   0.00010552   0.00043477 -0.000491679     0.745101     0.439636      0.22172     -2.75682    -0.718604    -0.748451    0.0001641  7.54202e-06  3.92342e-05  0.000248847 -0.000556743  0.000243852    -0.283285     -53.1845     -1.47361      23.1192     0.647505      2.76417   -0.0481387
    0.596508     0.925066    -0.103182     -1.12151     0.222561      2.58375     0.676277   0.00038999  0.000236953 -0.000976212  0.000532196  0.000184716  0.000117084  5.38793e-05     0.745103     0.439635     0.221722     -2.75683      -0.7186     -0.74846  0.000221917 -0.000138013  0.000159136  -0.00029141 -0.000709801 -0.000297087    -0.283285     -53.1607     -1.42203      23.1192     0.653914      2.76417   -0.0609561
    0.596507     0.925063     -0.10318     -1.12151     0.222561      2.58374     0.676274 -0.000524636 -0.000428967 -5.68886e-06  0.000258417  9.48712e-05 -8.99683e-05 -0.000828296     0.745103     0.439634     0.221723     -2.75682    -0.718601    -0.748459     0.000305 -0.000325938  0.000499737   5.4534e-05  -0.00071068  0.000167015    -0.259481      -53.133     -1.44981       23.143     0.647505      2.77699     -0.04173
     0.59651     0.925061     -0.10318     -1.12151     0.222561      2.58374     0.676279   0.00105567 -0.000710561  5.31978e-05  0.000183098  0.000299379  0.000414985  0.000299799     0.745102     0.439637     0.221725     -2.75682      -0.7186    -0.748459 -0.000332372  0.000913602   0.00079084   0.00106217 -0.000877733  0.000663086    -0.311056     -53.1092     -1.44981      23.1192     0.647505      2.76417   -0.0801822
     0.59651     0.925065    -0.103176     -1.12151     0.222561      2.58374     0.676278  0.000238049  0.000238803   0.00115383   0.00105229  0.000113476 -0.000185794  0.000304357     0.745101     0.439639     0.221722     -2.75682    -0.718603    -0.748455 -0.000326838  0.000929861  0.000300791   0.00130286  0.000120807  0.000729288    -0.311056     -53.1607     -1.50138      23.1192     0.653914      2.77699   -0.0737735
     0.59651     0.925066    -0.103178     -1.12151     0.222561      2.58375     0.676279  0.000410711  0.000430065  0.000359468   0.00162658  8.71232e-06  0.000331056   0.00108226     0.745102     0.439639     0.221724     -2.75682      -0.7186    -0.748461   2.3827e-06  0.000739878  0.000586634   0.00142457 -0.000842793  -0.00020452    -0.311056     -53.1607     -1.47361      23.0716     0.647505      2.77058   -0.0801822
    0.596507     0.925063     -0.10318     -1.12151     0.222561      2.58374     0.676277 -0.000408528 -6.78473e-05 -0.000203604    0.0008345  0.000104653 -0.000171781 -0.000215245     0.745104     0.439635     0.221725     -2.75682    -0.718599    -0.748463  0.000375434  -0.00027583  0.000505242  0.000246517  -0.00072995 -0.000306491    -0.259481      -53.133     -1.44981      23.0716     0.653914      2.77699   -0.0609561
    0.596505      0.92506    -0.103178     -1.12151     0.222561      2.58374     0.676279 -0.000552977  -0.00134537  0.000237435   1.2661e-05  0.000131304 -0.000109871  0.000823376     0.745104     0.439634     0.221727     -2.75682    -0.718593    -0.748464  0.000278053 -0.000201767   0.00113884   0.00132514 -0.000611863   -0.0011583    -0.259481     -53.0854     -1.47361      23.1192     0.653914      2.77699   -0.0801822
     0.59651     0.925067    -0.103178     -1.12151     0.222561      2.58374     0.676279  0.000315262  0.000618688  0.000731073  5.33987e-06  0.000165721 -6.66988e-05 -0.000286644     0.745101     0.439638      0.22172     -2.75682    -0.718601    -0.748449 -0.000435854  0.000581616 -0.000574646  0.000119119  0.000877735  0.000932584    -0.311056     -53.1845     -1.47361      23.1192     0.647505      2.77058   -0.0545474
    0.596512     0.925061     -0.10318     -1.12151     0.222561      2.58374     0.676279   0.00104893  -0.00113012  0.000100671  0.000258032   0.00027038  0.000212747  0.000799479     0.745101     0.439639     0.221725     -2.75682    -0.718601    -0.748458 -0.000318507  0.000963007   0.00115612   0.00147187 -0.000945239  0.000301412    -0.334859     -53.1092     -1.44981      23.1192     0.647505      2.76417   -0.0865909
    0.596505     0.925064    -0.103178     -1.12151     0.222562      2.58374     0.676276   -0.0014446 -0.000662239  0.000478575  0.000290787  0.000308154 -0.000388918 -4.18482e-06     0.745103     0.439634     0.221723     -2.75682    -0.718597    -0.748457  0.000541725 -0.000743089  0.000644554   0.00091394 -0.000103433  -0.00122413     -0.23171     -53.1092     -1.47361      23.1192     0.642012       2.7834   -0.0545474
    0.596508     0.925067     -0.10318     -1.12152     0.222561      2.58374     0.676281  3.59441e-05  0.000866078 -0.000438865  -0.00131754  7.05353e-05  0.000106719  0.000431873     0.745102     0.439635     0.221718     -2.75683    -0.718595    -0.748449 -0.000181068 -0.000460975  -0.00144862  -0.00116237   0.00171489 -0.000749284    -0.283285     -53.1845     -1.44981      23.1946     0.653914      2.77058   -0.0737735
    0.596512     0.925067     -0.10318     -1.12151     0.222562      2.58374     0.676276   0.00124511  0.000416383 -1.34947e-05  0.000182511   0.00039124  0.000121019  4.29792e-05     0.745101     0.439638     0.221721     -2.75682    -0.718606    -0.748455 -0.000538732  0.000941383 -0.000232723  0.000225605  0.000250574   0.00102365    -0.334859     -53.1845     -1.44981      23.1192     0.642012      2.77058   -0.0545474
    0.596508     0.925063     -0.10318     -1.12151     0.222559      2.58374     0.676277 -0.000385996 -0.000413262 -0.000107166  -0.00033916 -0.000429573  3.87583e-05 -3.03551e-05     0.745102     0.439635     0.221722     -2.75683    -0.718602    -0.748456  0.000192239 -0.000384763  0.000176294 -0.000344765 -0.000324123 -0.000261858    -0.283285      -53.133     -1.44981       23.143     0.665815      2.77058   -0.0673648
    0.596507     0.925065     -0.10318     -1.12151     0.222561      2.58374     0.676278  -0.00030899  0.000245562  0.000657487  4.19268e-05  6.52151e-05 -0.000345785  0.000409047     0.745103     0.439634      0.22172     -2.75683    -0.718598    -0.748451  -0.00013264  9.34332e-05 -0.000279989  0.000398149  0.000926197 -0.000248439    -0.259481     -53.1607     -1.47361       23.143     0.653914       2.7834   -0.0737735
    0.596507     0.925069    -0.103178     -1.12151      0.22256      2.58374     0.676277 -0.000226093   0.00120122 -0.000158969  -0.00152663 -0.000273299 -6.48689e-05  -0.00035568     0.745102     0.439635     0.221719     -2.75683    -0.718601    -0.748453  -0.00023967 -0.000582398  -0.00190037  -0.00194684   0.00206682  -1.2318e-05    -0.259481     -53.2083     -1.47361      23.1192     0.659407      2.77058   -0.0609561
    0.596507     0.925067    -0.103176     -1.12151      0.22256      2.58374     0.676277 -0.000326924  0.000448546  0.000642708  7.96538e-05 -0.000154586 -0.000241245  0.000603009     0.745101     0.439636     0.221719     -2.75683    -0.718601    -0.748446 -0.000114863  6.23625e-05 -0.000415301  0.000246632  0.000927503 -0.000349856    -0.259481     -53.1607     -1.50138      23.1192     0.659407       2.7834   -0.0673648
     0.59651     0.925067    -0.103184     -1.12151      0.22256      2.58374     0.676277 -0.000168039  0.000490898  -0.00186601  0.000381353 -0.000218954   0.00041581 -0.000296977     0.745102     0.439635      0.22172     -2.75683    -0.718603    -0.748454  0.000742216  -0.00106034 -5.31329e-05  -0.00143962  -0.00131587 -0.000954888    -0.311056     -53.1845     -1.39823      23.1192     0.659407      2.76417   -0.0545474
     0.59651     0.925065     -0.10318     -1.12152      0.22256      2.58374     0.676279  0.000690652  0.000627886 -0.000362162 -0.000707916 -0.000471574 -8.20506e-05  0.000921842     0.745101     0.439637      0.22172     -2.75683      -0.7186    -0.748453 -0.000378257   0.00015431 -0.000940701 -0.000965265    0.0011208 -0.000148151    -0.311056     -53.1607     -1.44981      23.1707     0.659407      2.77699   -0.0865909
    0.596507     0.925067    -0.103182     -1.12152     0.222561      2.58374     0.676276 -0.000625553  0.000495988 -0.000243814 -0.000714135  0.000273266 -3.53692e-05 -0.000392129     0.745103     0.439633     0.221718     -2.75683      -0.7186    -0.748447  0.000168961 -0.000730962 -0.000823833 -0.000768404  0.000940799 -0.000616578    -0.259481     -53.1845     -1.42203      23.1707     0.647505      2.77699   -0.0545474
     0.59651     0.925065     -0.10318     -1.12151     0.222559      2.58374     0.676279  0.000957158  0.000395401 -0.000533166  0.000402284 -0.000664799   0.00020696  0.000177776     0.745101     0.439637     0.221721     -2.75683    -0.718603    -0.748453 -0.000179818   0.00046037 -5.72602e-05 -0.000730687 -0.000669404  0.000795799    -0.311056     -53.1607     -1.44981      23.1192     0.665815      2.77058   -0.0801822
    0.596507     0.925063    -0.103182     -1.12151     0.222561      2.58374     0.676277 -0.000670663 -0.000569941 -0.000488433 -0.000304245  7.93056e-05  0.000140966  9.96676e-05     0.745104     0.439633     0.221723     -2.75683    -0.718598    -0.748459  0.000463687 -0.000759781  0.000368657  6.25501e-06 -0.000493013  -0.00112695    -0.259481      -53.133     -1.42203       23.143     0.653914      2.77058   -0.0609561
    0.596508     0.925067    -0.103182     -1.12151     0.222561      2.58374     0.676277  0.000183997  0.000211487  -0.00146574  -7.4188e-05 -3.99133e-05 -0.000156723 -0.000346462     0.745103     0.439634     0.221719     -2.75683      -0.7186    -0.748454  0.000327207 -0.000660211 -0.000188755   -0.0013683 -0.000400178 -0.000372395    -0.283285     -53.1845     -1.42203       23.143     0.653914       2.7834   -0.0609561
     0.59651     0.925065     -0.10318     -1.12151     0.222561      2.58374     0.676279  0.000581724  -0.00187926 -0.000384999 -0.000531394   0.00023191 -9.19355e-06   0.00110516     0.745101     0.439637     0.221721     -2.75683    -0.718601    -0.748451 -6.18286e-05  0.000272249   0.00134033   0.00117798 -0.000828627 -0.000740618    -0.311056     -53.1607     -1.44981       23.143     0.647505      2.77699   -0.0801822
    0.596508     0.925065    -0.103178     -1.12152     0.222561      2.58374     0.676275  -0.00059631 -0.000154197  0.000656648  -0.00171453  0.000283653  0.000412937  -0.00101255     0.745101     0.439636     0.221719     -2.75683    -0.718604    -0.748448 -0.000187832 -0.000341493 -0.000781952 -0.000383736   0.00107584  0.000344928    -0.283285     -53.1607     -1.47361      23.1946     0.647505      2.76417     -0.04173
     0.59651     0.925065     -0.10318     -1.12152     0.222561      2.58374     0.676279  0.000710278  0.000403751 -0.000121415  -0.00094449 -0.000113121 -0.000228015  0.000629538     0.745101     0.439637      0.22172     -2.75683      -0.7186    -0.748452 -0.000509186  0.000277099  -0.00091564 -0.000703527   0.00143966  0.000100275    -0.311056     -53.1607     -1.44981      23.1707     0.653914      2.77699   -0.0801822
     0.59651     0.925065     -0.10318     -1.12152     0.222561      2.58375     0.676276  0.000720056  0.000801542 -0.000256706  -0.00104628  0.000130742   0.00034336 -0.000508452     0.745101     0.439637      0.22172     -2.75682    -0.718604    -0.748455 -0.000454161  0.000202186  -0.00120521  -0.00112052    0.0010357  0.000814134    -0.311056     -53.1607     -1.44981      23.1707     0.647505      2.76417   -0.0545474
    0.596508     0.925063    -0.103179     -1.12152     0.222562      2.58374     0.676277  1.16571e-05 -7.35361e-05 -0.000120974 -0.000889959  0.000559414  0.000200069 -2.24514e-06     0.745102     0.439636     0.221722     -2.75682    -0.718599    -0.748454 -0.000102249 -0.000166272 -0.000392121  3.13579e-05  0.000702646 -0.000409649    -0.283285      -53.133     -1.47361      23.1707     0.642012      2.77058   -0.0673648
    0.596508     0.925063     -0.10318     -1.12151     0.222561      2.58374     0.676274  6.41164e-05 -0.000425865 -0.000409261  0.000283647 -3.29605e-05  0.000236306 -0.000710427     0.745102     0.439636     0.221723     -2.75682    -0.718604    -0.748458  0.000222341 -8.59982e-05  0.000587798 -0.000115564  -0.00122288  0.000434794    -0.283285      -53.133     -1.44981      23.1192     0.653914      2.77058     -0.04173
    0.596505     0.925065    -0.103182     -1.12152     0.222561      2.58374     0.676277 -0.000488137   0.00020266 -0.000522664   -0.0011264  7.80519e-05 -0.000136644  0.000110393     0.745103     0.439631     0.221718     -2.75683    -0.718595    -0.748447   0.00013885 -0.000832044  -0.00080913  -0.00097971   0.00108905  -0.00100915    -0.259481     -53.1607     -1.42203      23.1946     0.653914      2.77699   -0.0673648
    0.596507     0.925065    -0.103176     -1.12151     0.222561      2.58374     0.676277 -0.000727613 -0.000165371  0.000939687 -7.15475e-05  0.000178038 -0.000276485  0.000667466     0.745102     0.439636     0.221721     -2.75682    -0.718599    -0.748452 -1.24705e-05 -5.73332e-05  1.18303e-05  0.000984774  0.000874007  -0.00078625    -0.259481     -53.1607     -1.50138       23.143     0.647505       2.7834   -0.0673648
    0.596507     0.925065     -0.10318     -1.12151     0.222561      2.58374     0.676277 -0.000691808 -9.76594e-05 -0.000248074  6.95854e-05  8.84416e-05 -4.13578e-05 -4.48978e-05     0.745103     0.439635     0.221723     -2.75682    -0.718598    -0.748459  0.000396833 -0.000626326  0.000127102 -4.05439e-05 -0.000190948 -0.000832465    -0.259481     -53.1607     -1.44981      23.1192     0.653914      2.77699   -0.0673648
   0.596508    0.925063   -0.103178    -1.12151    0.222561     2.58375    0.676281 6.90603e-05 -0.00063937 0.000385718  0.00103208 0.000257477  0.00029215 0.000456657    0.745103    0.439637    0.221725    -2.75682   -0.718595   -0.748462 0.000127105 0.000477468  0.00116897   0.0016551 -0.00125687 -0.00015415   -0.283285     -53.133    -1.47361     23.0954    0.647505     2.77058  -0.0673648
    0.596505     0.925067    -0.103176     -1.12152     0.222561      2.58375     0.676276  -0.00152793  0.000735091   0.00159653  -0.00176153  0.000203049  8.89011e-05 -0.000690471     0.745102     0.439634     0.221718     -2.75683    -0.718598    -0.748449 -0.000205684 -0.000623087  -0.00167669 -0.000348006   0.00263004 -0.000225622     -0.23171     -53.1845     -1.50138      23.1946     0.647505      2.77058   -0.0545474
    0.596507     0.925063     -0.10318     -1.12151     0.222561      2.58375     0.676279 -0.000569409 -0.000482503 -0.000441821  0.000890197   3.1593e-05 -3.66784e-06   0.00151966     0.745104     0.439635     0.221724     -2.75682    -0.718595    -0.748462  0.000592557 -0.000481289  0.000935277   0.00109784 -0.000880787  -0.00207221    -0.259481      -53.133     -1.44981      23.1192     0.653914      2.77058   -0.0801822
     0.59651     0.925067     -0.10318     -1.12151      0.22256      2.58374     0.676275  0.000626679  0.000824135 -0.000272352  0.000318601  9.93721e-05  0.000136108  -0.00039867     0.745102     0.439637      0.22172     -2.75683    -0.718606    -0.748453 -0.000192087  0.000332691 -0.000495505 -0.000515359  8.38458e-05  0.000768178    -0.311056     -53.1845     -1.44981      23.1192     0.659407      2.77058   -0.0481387
     0.59651     0.925067    -0.103181     -1.12151      0.22256      2.58374     0.676279   0.00021915   0.00112619 -0.000230978  -0.00022206 -0.000361822 -0.000343434   0.00087067     0.745101     0.439636     0.221719     -2.75683    -0.718602    -0.748452 -0.000207042 -8.81144e-05  -0.00115101 -0.000956351   0.00144147 -0.000476736    -0.311056     -53.1845     -1.44981       23.143     0.659407       2.7834   -0.0801822
    0.596507     0.925065    -0.103181     -1.12151     0.222561      2.58374     0.676277 -0.000225699   0.00037938 -0.000411999 -0.000454268 -0.000142882  0.000513296 -3.85662e-06     0.745103     0.439634     0.221721     -2.75683    -0.718599    -0.748458  0.000182233  -0.00046505 -0.000471691 -0.000615842 -5.51472e-06 -0.000502137    -0.259481     -53.1607     -1.44981       23.143     0.653914      2.76417   -0.0609561
     0.59651     0.925061     -0.10318     -1.12151     0.222561      2.58374     0.676279  0.000774118 -0.000794254 -0.000198633  0.000323754  0.000104741  9.48344e-05  0.000463682     0.745102     0.439637     0.221725     -2.75682      -0.7186    -0.748458 -0.000135706  0.000581639  0.000893969  0.000797384 -0.000923872  0.000227175    -0.311056     -53.1092     -1.44981      23.1192     0.647505      2.77058   -0.0801822
    0.596508     0.925066    -0.103183     -1.12151     0.222561      2.58374     0.676279  4.56051e-06  0.000307646 -0.000690739 -0.000201895   0.00013822  4.03301e-05   0.00076857     0.745103     0.439634      0.22172     -2.75683    -0.718597    -0.748452  0.000153862 -0.000402567 -0.000340791 -0.000280819  0.000374042  -0.00115073    -0.283285     -53.1607     -1.42203       23.143     0.647505      2.77058   -0.0801822
    0.596506     0.925065     -0.10318     -1.12151     0.222561      2.58374     0.676274 -0.000173686  7.52088e-05  -0.00027169  0.000247365  2.49509e-05 -0.000608272 -0.000927353     0.745103     0.439634     0.221722     -2.75683    -0.718601    -0.748456  0.000118636 -0.000258377 -2.48256e-05 -0.000722845  4.26904e-06  0.000533136    -0.283285     -53.1607     -1.44981      23.1192     0.647505      2.78981     -0.04173
    0.596508     0.925067    -0.103184     -1.12151     0.222561      2.58374     0.676279  5.33397e-05  0.000669575  -0.00172936 -0.000892754  0.000152586 -0.000418266  0.000555012     0.745103     0.439633     0.221719     -2.75683    -0.718597    -0.748449  0.000240955   -0.0010583  -0.00107918  -0.00179123   0.00115447  -0.00155517    -0.283285     -53.1845     -1.39823       23.143     0.647505       2.7834   -0.0801822
    0.596507     0.925063    -0.103176     -1.12152     0.222561      2.58374     0.676277 -0.000769106  -0.00019255   0.00120516  -0.00124844   0.00012867 -5.82874e-05  0.000525998     0.745102     0.439636     0.221721     -2.75682      -0.7186    -0.748453 -0.000256967 -0.000129819 -0.000597647  0.000570409   0.00171939  -0.00064692    -0.259481      -53.133     -1.50138      23.1707     0.653914      2.77699   -0.0609561
    0.596507     0.925067     -0.10318     -1.12151      0.22256      2.58374     0.676277 -0.000387261 -1.59749e-05 -0.000209807   0.00124532  -0.00043413 -1.38462e-06  -2.9936e-05     0.745103     0.439634      0.22172     -2.75683      -0.7186    -0.748451  0.000467752 -0.000212124  0.000720161  0.000148222  -0.00136613 -0.000188199    -0.259481     -53.1607     -1.44981      23.1192     0.659407      2.77058   -0.0673648
    0.596507     0.925067     -0.10318     -1.12151     0.222561      2.58374     0.676281 -0.000633571   0.00117294 -0.000308396  0.000198536  0.000341727  -0.00015034  0.000569159     0.745102     0.439634     0.221719     -2.75683    -0.718593    -0.748447   0.00027812 -0.000668915 -0.000913648 -0.000315177   0.00111476  -0.00142614    -0.259481     -53.1845     -1.44981       23.143     0.647505      2.77699   -0.0737735
    0.596512     0.925063    -0.103178     -1.12152     0.222561      2.58374     0.676274   0.00130579 -0.000252705  0.000598735 -0.000614666  0.000161511 -0.000306822 -0.000794013     0.745099     0.439639     0.221721     -2.75682     -0.71861    -0.748449 -0.000892431   0.00119664 -0.000208398 -0.000111705  0.000689229   0.00225491    -0.334859      -53.133     -1.47361      23.1707     0.653914       2.7834     -0.04173
     0.59651     0.925065     -0.10318     -1.12151     0.222561      2.58374     0.676278  0.000491138  0.000206889 -0.000206622 -0.000193005 -7.17547e-06  0.000798924  0.000614216     0.745101     0.439637     0.221721     -2.75683    -0.718602    -0.748453 -9.90983e-05  0.000244103 -0.000132453  0.000236682 -0.000292053 -0.000262064    -0.311056     -53.1607     -1.44981       23.143     0.653914      2.75776   -0.0737735
    0.596508     0.925063    -0.103182     -1.12151     0.222561      2.58374     0.676276 -2.93524e-05 -0.000323074 -0.000747399  0.000151628  0.000201181  0.000475404 -0.000582211     0.745103     0.439635     0.221723     -2.75683    -0.718601    -0.748457   0.00036458 -0.000342932  0.000484278 -0.000125968  -0.00125423 -0.000116367    -0.283285      -53.133     -1.42203       23.143     0.647505      2.76417   -0.0545474
