     1.20856     0.894429    -0.200278     -1.61945     0.229068      2.59361      1.05554   0.00517822  -0.00014273 -0.000422873  -0.00105777    -0.000331 -0.000174928  -0.00117442     0.357412     0.589658     0.114331     -3.05254     0.238516     -0.11279  -0.00295538   0.00138533   -0.0002886  -0.00126496  1.79394e-06   0.00617679    -0.612569     -43.3576     -3.58817      15.6289     0.203474      1.76167   -0.0344058 -3.05311e-16     -43.3421     -3.42464      15.5893     0.448901      1.71963  -0.00477912
      1.2086     0.894424    -0.200279     -1.61944     0.229069      2.59361      1.05554   0.00343995 -0.000886704 -4.09406e-05   0.00294041  -0.00013674 -0.000377246  0.000144483     0.357392     0.589674     0.114337     -3.05253      0.23846    -0.112794  -0.00162555   0.00238617   0.00170571   0.00304584  -0.00152619   0.00382878    -0.636373     -43.2862      -3.5604      15.5298     0.197065      1.76716   -0.0609561  4.57967e-16     -43.3422     -3.42465      15.5894     0.448905      1.71964  -0.00477975
     1.20863     0.894421    -0.200275     -1.61944     0.229068      2.59361      1.05554   0.00906372 -0.000147401 -8.43888e-05   0.00143301 -0.000375967 -0.000308596  0.000273618     0.357371     0.589689      0.11434     -3.05253     0.238406    -0.112791   -0.0051485   0.00372045  0.000632085   0.00099838 -0.000742134   0.00925418    -0.687948     -43.2346     -3.58817       15.502     0.203474      1.76167   -0.0673648  2.63678e-16     -43.3422     -3.42456      15.5895     0.448903      1.71964  -0.00478017
     1.20866     0.894413    -0.200273     -1.61944     0.229068      2.59361      1.05554   0.00394055  2.38657e-05  5.31532e-05  0.000991106 -0.000102042  0.000417461  0.000590579     0.357354     0.589702     0.114345     -3.05252     0.238356    -0.112792  -0.00221702   0.00179376  0.000403337   0.00119066 -0.000677539   0.00362871    -0.687948     -43.1632     -3.61198       15.502     0.203474      1.74244   -0.0673648  4.57967e-16     -43.3422      -3.4245      15.5896     0.448903      1.71965  -0.00478075
      1.2087      0.89441    -0.200275     -1.61944     0.229069      2.59361      1.05555  0.000462242  0.000354922 -0.000519228  0.000446053 -7.16916e-05 -0.000260701  0.000411073     0.357331     0.589718      0.11435     -3.05252     0.238303    -0.112796  8.98288e-06  7.97658e-05 -4.31082e-05 -0.000285543   -0.0003015 -0.000149972    -0.664144     -43.1116     -3.58817      15.4782     0.197065      1.76167   -0.0737735  8.88178e-16     -43.3422     -3.42452      15.5897     0.448906      1.71965  -0.00478126
     1.20875     0.894406    -0.200273     -1.61943     0.229069      2.59361      1.05554   0.00239961  -0.00133607   0.00063863  0.000253554   -7.213e-05  0.000189051  0.000564009     0.357304     0.589737     0.114353     -3.05251     0.238223    -0.112796  -0.00161014   0.00141492  0.000960316   0.00181161 -0.000235983   0.00233851    -0.687948     -43.0402     -3.61198      15.4544     0.197065      1.74885   -0.0737735  2.35922e-16     -43.3422     -3.42448      15.5897     0.448906      1.71966  -0.00478172
      1.2088     0.894409    -0.200273     -1.61944     0.229065      2.59361      1.05554    0.0057919   0.00106064  0.000310419 -0.000360388  0.000166808 -0.000226773  0.000767856     0.357272     0.589753     0.114349     -3.05253     0.238146    -0.112788  -0.00371417   0.00179673 -0.000911293   -0.0012722   0.00104313   0.00503046    -0.664144     -43.1116     -3.61198       15.502     0.197065      1.75526   -0.0673648  9.57567e-16     -43.3422     -3.42449      15.5897     0.448906      1.71965  -0.00478111
     1.20886     0.894409    -0.200276     -1.61944     0.229065      2.59361      1.05554    0.0117835 -8.39282e-05 -0.000743451 -0.000318645 -0.000238237 -0.000148335 -0.000187108     0.357237     0.589775     0.114349     -3.05254     0.238048    -0.112787  -0.00659897   0.00389703 -8.50149e-06 -0.000628466 -0.000456648    0.0116413    -0.687948     -43.1116      -3.5604       15.502     0.203474      1.75526   -0.0545474  2.35922e-16     -43.3422     -3.42454      15.5897     0.448909      1.71965  -0.00478097
     1.20893     0.894413    -0.200275     -1.61944     0.229069      2.59361      1.05554   0.00672654  0.000260623  0.000371023  -0.00108784 -6.38049e-05  0.000227298 -0.000566748     0.357197     0.589797     0.114346     -3.05254     0.237952    -0.112779  -0.00429568   0.00209769 -0.000611477  -0.00098229   0.00065513   0.00740817    -0.612569     -43.1632     -3.58817      15.5536     0.197065      1.74885     -0.04173  6.93889e-16     -43.3422     -3.42454      15.5896     0.448904      1.71965  -0.00478086
       1.209     0.894414    -0.200278     -1.61944     0.229068      2.59361      1.05554   0.00476297  0.000195583  -0.00127197 -0.000831593 -0.000574046  4.14093e-05  -0.00102456     0.357157      0.58982     0.114345     -3.05255     0.237841    -0.112777  -0.00225339   0.00102315 -0.000326254  -0.00153185 -0.000840571   0.00531284    -0.636373      -43.187      -3.5366      15.5536     0.203474      1.75526     -0.04173 -1.02696e-15     -43.3421     -3.42461      15.5896     0.448907      1.71965  -0.00478055
