     1.11913      1.08121    -0.134148     -1.29306    0.0479244      2.39805     -2.29001 -0.000800877 -1.31534e-06  1.52201e-05 -0.000277023  -0.00957218  9.17084e-05   0.00014315     0.386984      0.62563    0.0892349    -0.260833      3.04348    -0.038669  0.000528293 -0.000419502   -0.0001004   -0.0041329  -0.00530962   0.00585559     0.272135     -47.1701     -1.44981      16.9024      0.63011      1.68568    0.0168637  5.55112e-17      -46.801      -1.8348      16.7621     0.625547      1.59526  -0.00238001
     1.11912      1.08121    -0.134147     -1.29306    0.0479245      2.39805     -2.29001 -0.000829469  0.000853649 -0.000117956  0.000771517 -0.000921089  0.000512657  0.000305129     0.386983     0.625629    0.0892326    -0.260836      3.04348   -0.0386748  0.000605593 -0.000261571 -0.000249649 -6.82082e-05 -0.000890896 -0.000398363     0.295939     -47.2217     -1.47361      16.8747     0.635603      1.67927    0.0360898  2.31759e-15      -46.801     -1.83476      16.7621     0.625544      1.59526   -0.0023802
     1.11913      1.08121    -0.134148     -1.29306    0.0479245      2.39805        -2.29 -0.000172534  0.000852572  0.000219712 -0.000576625 -0.000177655  0.000163536  0.000404893     0.386982     0.625629    0.0892299    -0.260832      3.04348   -0.0386843 -0.000147799  -0.00035446 -0.000862653  -0.00108006  0.000635977  -0.00040014     0.248331     -47.2455     -1.47361      16.9262      0.63011      1.69209    0.0360898  9.85323e-16      -46.801     -1.83481      16.7621     0.625543      1.59525  -0.00238055
     1.11913      1.08121    -0.134148     -1.29306    0.0479251      2.39805     -2.29001 -0.000418302 -0.000107942  0.000547128   0.00105399  0.000163213  0.000224156 -0.000367449     0.386983     0.625629    0.0892327    -0.260837      3.04348   -0.0386764   0.00013815  0.000355561  0.000500177   0.00144473 -0.000146161  0.000232114     0.272135     -47.2217     -1.47361      16.8747     0.623701      1.68568    0.0424985  4.16334e-17      -46.801      -1.8348      16.7621     0.625545      1.59526  -0.00238028
     1.11913      1.08121    -0.134149     -1.29306    0.0479262      2.39805     -2.29001   0.00032764 -0.000306893  0.000326862  0.000109425  3.52832e-05 -0.000626308  0.000708768     0.386982      0.62563    0.0892331    -0.260834      3.04348   -0.0386784 -0.000349268  0.000259584  0.000191319  4.18057e-05  0.000405327 -0.000289815     0.248331     -47.1939     -1.47361      16.9024     0.623701      1.70491    0.0232724    2.498e-16      -46.801     -1.83481      16.7621     0.625545      1.59526  -0.00238033
     1.11912      1.08121     -0.13415     -1.29306    0.0479244      2.39805     -2.29001  -0.00104374 -0.000327604 -0.000118464  -0.00111462 -0.000317435  0.000180263  0.000486478     0.386986     0.625627    0.0892327    -0.260828      3.04348   -0.0386806  0.000627117 -0.000689087 -0.000198124 -0.000650275  2.63994e-05  -0.00147417      0.32371     -47.1939     -1.44981      16.9262      0.63011      1.68568    0.0296811  4.16334e-17      -46.801     -1.83484      16.7621     0.625546      1.59526  -0.00238043
     1.11912      1.08121     -0.13415     -1.29306    0.0479283      2.39805     -2.29001  0.000290542    0.0010593  9.72023e-05  0.000216922   1.8786e-06  -0.00024417  -0.00110632     0.386985     0.625627    0.0892319    -0.260832      3.04348   -0.0386795 -0.000328438 -4.96199e-05 -0.000713869  -0.00103269   0.00058124   0.00144163     0.272135     -47.2217     -1.44981      16.9024     0.623701      1.69209    0.0617246  2.35922e-16      -46.801     -1.83485      16.7621     0.625544      1.59526  -0.00238037
     1.11913       1.0812    -0.134149     -1.29306    0.0479257      2.39805        -2.29  0.000780411 -0.000745272  0.000963002  -0.00105487  -0.00379099 -5.43156e-05   0.00142869     0.386983      0.62563     0.089235    -0.260831      3.04348   -0.0386744 -0.000978892  0.000389376  4.15393e-05  -0.00137058  -0.00118296   0.00238104     0.248331     -47.1463     -1.47361      16.9262     0.618208      1.69209     0.010455  5.27356e-16      -46.801     -1.83481      16.7621     0.625546      1.59526  -0.00238019
     1.11912      1.08121    -0.134149     -1.29306    0.0479227      2.39805     -2.29001  -0.00071379 -1.54843e-05  0.000660882 -0.000605959   -0.0060983  0.000212793 -0.000640476     0.386985     0.625629    0.0892333    -0.260837      3.04348   -0.0386784  0.000105459 -0.000279769 -0.000260504  -0.00267369  -0.00272926   0.00452426     0.295939     -47.1939     -1.47361      16.9024     0.642012      1.68568    0.0489072  5.55112e-16      -46.801     -1.83481      16.7621     0.625547      1.59526  -0.00238037
     1.11913      1.08121     -0.13415     -1.29306    0.0479244      2.39805     -2.29001  0.000998726    0.0013475 -0.000110578 -0.000213086 -0.000689813 -7.82634e-05 -0.000249431     0.386983     0.625629    0.0892307    -0.260836      3.04348   -0.0386835 -0.000738223 -1.45413e-05  -0.00107382  -0.00181529  0.000260129   0.00165461     0.248331     -47.2455     -1.44981      16.9024      0.63011      1.69209    0.0232724 -2.08167e-16      -46.801     -1.83484      16.7621     0.625545      1.59525  -0.00238055
